loss,mae,val_loss,val_mae
40.754234313964844,4.172565460205078,29.50803565979004,4.046247482299805
26.864412307739258,3.69476580619812,22.31703758239746,3.4176430702209473
21.945858001708984,3.146754026412964,21.71640396118164,3.1379036903381348
22.137937545776367,3.1657469272613525,21.25328826904297,3.272101402282715
21.125181198120117,3.16970157623291,20.516281127929688,3.277425527572632
19.57225799560547,3.0333027839660645,16.771944046020508,2.8117218017578125
16.49505615234375,2.734022617340088,12.97000503540039,2.572371482849121
13.453865051269531,2.486431837081909,9.698657989501953,2.335336685180664
10.85364818572998,2.3606247901916504,7.888108730316162,2.1454927921295166
8.208165168762207,2.1075453758239746,6.224917888641357,1.8843368291854858
6.583037853240967,1.8746367692947388,4.627466678619385,1.691532850265503
5.464330196380615,1.686128854751587,4.294942855834961,1.6356490850448608
5.592006206512451,1.7158119678497314,4.547250747680664,1.6750727891921997
5.924299240112305,1.7427139282226562,3.8822731971740723,1.6266124248504639
5.715399265289307,1.728461742401123,3.324260950088501,1.483048677444458
4.550708293914795,1.6029947996139526,3.290255308151245,1.4040021896362305
4.755657196044922,1.5402328968048096,2.5176212787628174,1.3188287019729614
3.73528790473938,1.343040108680725,2.0232126712799072,1.1824748516082764
3.5687007904052734,1.2919989824295044,2.0696184635162354,1.0907031297683716
3.3882339000701904,1.1995083093643188,1.9996682405471802,1.0552875995635986
3.547626495361328,1.2831988334655762,1.685606598854065,0.983720064163208
3.0017499923706055,1.1078457832336426,1.4531697034835815,0.8795298933982849
3.1705124378204346,1.1280421018600464,1.4618380069732666,0.8760810494422913
2.8850343227386475,1.098617672920227,2.1326961517333984,1.016910433769226
3.5026371479034424,1.2343075275421143,1.2885475158691406,0.8054735660552979
3.0964441299438477,1.0782556533813477,1.488338828086853,0.8586554527282715
2.586932420730591,1.028483510017395,1.2979261875152588,0.790436863899231
2.6287083625793457,1.0204747915267944,1.2097712755203247,0.7692247629165649
2.4151804447174072,1.0060268640518188,1.2805540561676025,0.8065160512924194
2.462618350982666,0.9642511606216431,1.1713112592697144,0.7448601126670837
2.6802523136138916,1.0288165807724,1.2481497526168823,0.779105007648468
2.3618428707122803,0.9873031377792358,2.019728183746338,0.9255355596542358
3.164038896560669,1.1280419826507568,1.5304912328720093,0.8944892287254333
2.9052696228027344,1.090602993965149,1.6064211130142212,0.903994619846344
2.4061779975891113,1.017634630203247,1.2488610744476318,0.8175561428070068
2.407227039337158,0.9909839034080505,1.1147116422653198,0.7276416420936584
2.5571084022521973,1.0112380981445312,1.1555821895599365,0.7572555541992188
2.500727415084839,1.0020222663879395,1.3566441535949707,0.8342508673667908
2.523082733154297,1.0151090621948242,1.9432772397994995,0.9077376127243042
3.148972272872925,1.0898152589797974,1.257782220840454,0.8313392400741577
2.327784299850464,0.9503645896911621,1.0177894830703735,0.6973340511322021
1.9347912073135376,0.8561914563179016,0.9947896599769592,0.7129749655723572
2.274235963821411,0.928260087966919,1.0288103818893433,0.7333230376243591
2.5907347202301025,0.9369545578956604,1.2367355823516846,0.730902373790741
2.609231472015381,0.9586671590805054,0.8895577788352966,0.6747124195098877
2.2976436614990234,0.9407352805137634,0.8302008509635925,0.670454740524292
1.9356681108474731,0.835109293460846,0.997499406337738,0.6904898881912231
2.3734652996063232,0.9016096591949463,0.885330319404602,0.6575109362602234
2.012481451034546,0.8668696880340576,0.9861846566200256,0.7561529278755188
1.8298404216766357,0.8606545329093933,0.7802354693412781,0.6274605989456177
1.9837384223937988,0.8399640321731567,0.9434329271316528,0.6578670740127563
2.111398458480835,0.8526813387870789,0.8903740048408508,0.6989714503288269
1.7576771974563599,0.8057272434234619,0.6894057989120483,0.5908364653587341
1.7154542207717896,0.788794755935669,0.9637790322303772,0.6975443363189697
1.919124722480774,0.8297467231750488,0.9804054498672485,0.6873720288276672
2.185781240463257,0.9167653322219849,0.6464701890945435,0.5689444541931152
2.0511295795440674,0.8637725710868835,0.6884385943412781,0.5813373923301697
2.064124822616577,0.8315749168395996,0.7438721656799316,0.5867578387260437
1.986759901046753,0.7724123597145081,0.7318122982978821,0.5676713585853577
2.084249496459961,0.8043028116226196,0.6579005718231201,0.574905276298523
1.6435468196868896,0.7697896957397461,1.2428398132324219,0.6804314851760864
2.7791457176208496,0.910956084728241,0.5658767819404602,0.529299795627594
2.8501741886138916,1.0207549333572388,1.3061741590499878,0.8161032199859619
2.4703147411346436,0.970171332359314,1.0076771974563599,0.7394683957099915
2.436375379562378,1.0242661237716675,1.6782160997390747,0.8448433876037598
2.410189628601074,0.9806318283081055,1.0134986639022827,0.6747030019760132
2.147712230682373,0.8594448566436768,1.3260914087295532,0.6961125731468201
2.1821930408477783,0.8108817934989929,0.980193555355072,0.7404414415359497
1.4306069612503052,0.7617846131324768,1.0044718980789185,0.6329120993614197
1.9526331424713135,0.7662188410758972,0.6543794274330139,0.565317690372467
1.5204099416732788,0.7216070294380188,0.6197444796562195,0.5088209509849548
1.7315868139266968,0.765449583530426,0.5649265646934509,0.5081539154052734
1.5499235391616821,0.7015125751495361,0.5496243834495544,0.4927489161491394
1.7171393632888794,0.727850615978241,0.5921632051467896,0.49975183606147766
1.620321273803711,0.7064868807792664,0.7876344323158264,0.5308170914649963
2.4640111923217773,0.899021327495575,1.625493049621582,1.0320260524749756
2.683349132537842,1.1107748746871948,0.985107421875,0.6912069916725159
2.0643515586853027,0.8888293504714966,0.9189058542251587,0.6489914059638977
1.9419467449188232,0.8179525136947632,0.7617413997650146,0.5485936403274536
2.288007974624634,0.8901550769805908,0.8743137121200562,0.6141528487205505
2.203463315963745,0.9104799628257751,0.8696726560592651,0.7239226698875427
1.8410413265228271,0.7994887232780457,0.6268150210380554,0.5591943860054016
1.526158332824707,0.711198627948761,0.533353865146637,0.509762704372406
1.6734561920166016,0.7043880224227905,0.5450462102890015,0.4869590699672699
1.7257561683654785,0.6889783143997192,0.48050326108932495,0.4784977436065674
1.7436978816986084,0.6953634023666382,0.5560847520828247,0.5114068388938904
1.8304554224014282,0.7307952642440796,0.5978272557258606,0.5321949124336243
1.752221941947937,0.7255199551582336,0.6375458836555481,0.5311122536659241
2.0247983932495117,0.7160540819168091,0.5391038656234741,0.4962913990020752
2.1938061714172363,0.7594864368438721,0.44294172525405884,0.4233427941799164
1.4669514894485474,0.6721142530441284,0.6783301830291748,0.4861429035663605
1.5229618549346924,0.6859824657440186,0.429069459438324,0.43799078464508057
1.6450122594833374,0.6646453738212585,0.5659905076026917,0.4800333082675934
1.6742441654205322,0.6697223782539368,0.6081098318099976,0.49461767077445984
1.7924638986587524,0.7002588510513306,0.7060301303863525,0.5246599316596985
2.056706190109253,0.8050992488861084,0.4905337691307068,0.4531418979167938
1.6182007789611816,0.7593599557876587,0.9574502110481262,0.6053785681724548
1.9515987634658813,0.7942262887954712,0.5093784928321838,0.4541778564453125
1.6508502960205078,0.754202663898468,0.6672472357749939,0.6423455476760864
1.6882959604263306,0.794862687587738,0.44691604375839233,0.45588427782058716
1.22773277759552,0.6076926589012146,0.7627904415130615,0.5071194171905518
1.6710923910140991,0.698905348777771,0.6263900399208069,0.5849214792251587
1.5122041702270508,0.6908977031707764,0.4103313386440277,0.4088163673877716
1.6523842811584473,0.6753143668174744,0.392250657081604,0.41795164346694946
1.490380048751831,0.6625024080276489,0.4753720462322235,0.47817131876945496
1.3493326902389526,0.6402130722999573,0.5623205304145813,0.4703885316848755
1.6779979467391968,0.6690826416015625,0.6410085558891296,0.5132669806480408
1.7560585737228394,0.6739284992218018,0.40358737111091614,0.41115057468414307
1.6000936031341553,0.6730637550354004,0.5767275094985962,0.46603143215179443
1.7488658428192139,0.739189863204956,0.41216713190078735,0.40414196252822876
1.8125836849212646,0.6426032185554504,0.3361133635044098,0.37348172068595886
1.7237932682037354,0.6452178955078125,0.6717576384544373,0.549684464931488
1.7414274215698242,0.736995279788971,0.4498499035835266,0.44680148363113403
1.5363173484802246,0.7143871784210205,0.38470277190208435,0.4128223955631256
1.4025908708572388,0.5997304320335388,0.35661405324935913,0.40020790696144104
1.0618587732315063,0.5795647501945496,0.37552109360694885,0.42583683133125305
1.2426681518554688,0.5960479378700256,0.31934571266174316,0.36266353726387024
1.4792524576187134,0.5900464653968811,0.5318541526794434,0.4553799331188202
1.5232757329940796,0.5905387997627258,0.29129502177238464,0.3536069095134735
1.56029212474823,0.6245281100273132,0.364795982837677,0.3882288336753845
1.6328175067901611,0.6332982778549194,0.796112060546875,0.5183177590370178
1.908750295639038,0.6715519428253174,0.41849642992019653,0.42851778864860535
1.4015074968338013,0.6076618432998657,0.5414019823074341,0.4559739828109741
2.199970245361328,0.8010197281837463,0.8531885743141174,0.6913530230522156
2.144810914993286,0.7830227017402649,0.3806728422641754,0.4080285429954529
1.8064391613006592,0.7307282090187073,1.259525179862976,0.7161451578140259
2.066232442855835,0.7847498655319214,0.4144571125507355,0.4333608150482178
1.7735726833343506,0.6950240135192871,0.5390229225158691,0.4268021881580353
1.3619829416275024,0.6149163246154785,0.5230889320373535,0.43964359164237976
1.6563254594802856,0.6369480490684509,0.4753117263317108,0.41004687547683716
2.0252013206481934,0.7732219099998474,0.7292243242263794,0.6085920929908752
1.9188920259475708,0.7414664626121521,0.6068487763404846,0.5555397272109985
1.550536036491394,0.6494572162628174,0.575397253036499,0.46310871839523315
1.4851338863372803,0.668060302734375,0.48690497875213623,0.4231320023536682
